,name,country,latitude,longitude,picture,caption,picture_url,picture_thumb,description,picture_url_local,picture_thumb_local,continent
<Santa_Margerita_Chapel>,Santa Margerita Chapel,Malta,35.91,14.477,"Santa_Margerita_Chapel,_S._Gwann,_Malta.jpeg",Façade of Santa Margerita Chapel,https://upload.wikimedia.org/wikipedia/commons/d/de/Santa_Margerita_Chapel%2C_S._Gwann%2C_Malta.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Santa_Margerita_Chapel%2C_S._Gwann%2C_Malta.jpeg/250px-Santa_Margerita_Chapel%2C_S._Gwann%2C_Malta.jpeg,"Santa Margerita Chapel (English: Saint Margaret Chapel), also known as Arar Chapel, is a 16th century chapel in San Gwann, Malta. The chapel was built for the farmers working the surrounding fields. At the time, attacks from the sea were common. 
The chapel was partially damaged during World War II, with serious damage but large portions surviving. Today the church is a landmark in San Gwann, in architectural contrast with the modern housing of the area.",00002.jpeg,00002.jpeg,Europe
"<St_Paul's_Cathedral,_Melbourne>",St Paul's Cathedral,Australia,-37.816853,144.967384,Interior of st pauls melb03.jpg,Interior (nave or arcade) of St Paul's,https://upload.wikimedia.org/wikipedia/commons/a/ac/Interior_of_st_pauls_melb03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Interior_of_st_pauls_melb03.jpg/250px-Interior_of_st_pauls_melb03.jpg,"St Paul's Cathedral is an Anglican cathedral in Melbourne, Australia.  It is the cathedral church of the Diocese of Melbourne and the seat of the Archbishop of Melbourne, who is also the metropolitan archbishop of the Province of Victoria and, since 28 June 2014, the present seat of the Primate of Australia.
The cathedral was designed by the English Gothic Revival architect William Butterfield and completed in 1891, except for the spires which were built to a different design from 1926 to 1932. It is one of Melbourne's major architectural landmarks.",00241.jpg,00242.jpg,Oceania
<Palazzo_del_Monte_di_Pietà_(Messina)>,Palazzo del Monte di Pietà,Italy,38.19472222222222,15.552777777777779,Messina Palazzo Monte di Pietà (Natale Masuccio)1.jpg,Palazzo del Monte di Pietà,https://upload.wikimedia.org/wikipedia/commons/9/99/Messina_Palazzo_Monte_di_Piet%C3%A0_%28Natale_Masuccio%291.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Messina_Palazzo_Monte_di_Piet%C3%A0_%28Natale_Masuccio%291.jpg/250px-Messina_Palazzo_Monte_di_Piet%C3%A0_%28Natale_Masuccio%291.jpg,"The Palazzo del Monte di Pietà is a palace in Messina, Sicily, located on via XXIV Maggio (formerly ""via dei Monasteri""). It was built in 1616 for the Arciconfraternita degli Azzurri to designs of Natale Masuccio. The building was severely damaged during the earthquake of 1908.",00242.jpg,00243.jpg,Europe
"<Church_of_St._Lawrence,_Vantaa>",Church of St. Lawrence,Finland,60.28313333333333,24.98596944444445,Vantaa church.jpg,The Church of St. Lawrence and its bell tower,https://upload.wikimedia.org/wikipedia/commons/3/37/Vantaa_church.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Vantaa_church.jpg/250px-Vantaa_church.jpg,"The Church of St. Lawrence (Finnish: Vantaan Pyhän Laurin kirkko; Swedish: Helsinge kyrka S:t Lars) is a church in Vantaa, Finland. 
Dating back to ca. 1450, it is the oldest building in Vantaa and all of Greater Helsinki. It is also the main church of the Tikkurila Parish. Along with its surrounding neighborhood, the church is a part of the Helsingin pitäjän kirkonkylä district, which is one of the best preserved historical parishes in all of Finland.The Church of St. Lawrence was partially destroyed in a fire on 7 May 1893, after which it was reconstructed in a Gothic Revival style.",00243.jpg,00244.jpg,Europe
<Sant'Andrea_in_Via_Flaminia>,Sant'Andrea in Via Flaminia,Italy,41.921191,12.472031,Flaminio - Chiesa di Sant'Andrea del Vignola 3.JPG,Façade of Sant'Andrea del Vignola.,https://upload.wikimedia.org/wikipedia/commons/8/83/Flaminio_-_Chiesa_di_Sant%27Andrea_del_Vignola_3.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Flaminio_-_Chiesa_di_Sant%27Andrea_del_Vignola_3.JPG/250px-Flaminio_-_Chiesa_di_Sant%27Andrea_del_Vignola_3.JPG,"Sant'Andrea in Via Flaminia (English: Saint Andrew on Via Flaminia) is a Roman Catholic church dedicated to St Andrew the Apostle in Rome, Italy. The edifice is also known as  Sant'Andrea del Vignola, after its architect Giacomo Barozzi da Vignola.
It was commissioned by Pope Julius III, to commemorate Pope Clement VII’s escape from prison following the Sack of Rome, 1527. The small church on the Via Flaminia, scarcely more than a chapel, was designed by Giacomo Barozzi da Vignola in 1552 and completed the following year, while Vignola was also employed by Julius nearby at the Villa Giulia.
Sant'Andrea was the first church with an elliptical dome and the first step toward the Baroque world of elliptical forms.",00244.jpg,00245.jpg,Europe
<Hotel_Torre_Catalunya>,Hotel Torre Catalunya,Spain,41.3797,2.1425,Barcelona 3551.JPG,Hotel Torre Catalunya,https://upload.wikimedia.org/wikipedia/commons/e/e3/Barcelona_3551.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Barcelona_3551.JPG/250px-Barcelona_3551.JPG,,00245.jpg,00246.jpg,Europe
<Torre_Realia_BCN>,Torre Realia BCN,Spain,41.35638888888889,2.1275,Barcelona 2010 August 005 Hotel.JPG,"Torre Realia BCN, on the right",https://upload.wikimedia.org/wikipedia/commons/c/c3/Barcelona_2010_August_005_Hotel.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Barcelona_2010_August_005_Hotel.JPG/250px-Barcelona_2010_August_005_Hotel.JPG,"Torre Realia BCN (also Torres de Toyo Ito with Hotel Porta Fira) is a skyscraper on the Plaza de Europa in the district of Granvia l'Hospitalet in L'Hospitalet de Llobregat, a city of Barcelones, Catalonia, Spain. Completed in 2009, it has 24 floors and rises 112 meters.",00246.jpg,00247.jpg,Europe
<Santa_Maria_delle_Grazie_(Milan)>,Santa Maria delle Grazie,Italy,45.46583333333334,9.171111111111113,Santa Maria delle Grazie Milan 2013.jpg,"Holy Mary's facade, in the background its dome, made by Bramante",https://upload.wikimedia.org/wikipedia/commons/8/83/Santa_Maria_delle_Grazie_Milan_2013.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Santa_Maria_delle_Grazie_Milan_2013.jpg/250px-Santa_Maria_delle_Grazie_Milan_2013.jpg,,00247.jpg,00248.jpg,Europe
<Capo_di_Bove>,Capo di Bove,Italy,41.84841111111111,12.524027777777775,Capo di Bove1.jpg,The excavations at Capo di Bove.,https://upload.wikimedia.org/wikipedia/commons/3/3f/Capo_di_Bove1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Capo_di_Bove1.jpg/250px-Capo_di_Bove1.jpg,"Capo di Bove is an archaeological site on the Appian Way on the outskirts of Rome, Italy. It contains the thermal baths of a vast property owned in the 2nd century AD by Herodes Atticus and his wife Annia Regilla.
Formerly privately owned, the property at No. 222 on the Appian Way was acquired by the Italian Government in 2002. The area of the baths was at that time being used for grape growing. The origin of the name given to the site dates back to medieval times, when the area was known as the “Casale di Capo di Bove e di Capo di Vacca” (Hamlet of the Heads of the Ox and Cow), so named after the sculptures on the nearby tomb of Caecilia Metella. The area was purchased in 1302 by Cardinal Francesco Caetani, nephew of Pope Boniface VIII. In the 17th century the area served as a hospital while in the 19th century it was under the control of the monastery at the Basilica of Saint Paul Outside the Walls.

The excavations, which can be visited daily free of charge, revealed thermal baths dating back to the middle of the 2nd century. These baths were used until at least the 4th century and were almost certainly for private use. Greek inscriptions found there remind us of the Greek origins of Herodes Atticus. There are several well-preserved mosaics and the high quality of building materials used suggest a very elegant environment with the usual rooms found in Roman baths, i.e. a caldarium (hot bath), a tepidarium (warm bath) and frigidarium (cold bath). Water was provided by two large cisterns.The site also includes a former farmhouse converted by the previous occupant of the site into a villa. The building incorporates numerous Roman ruins into the walls, including pipes from the baths that are built into some of the windows. An internal exhibition contains photographs of the Appian Way in the first half of the 20th Century.",00248.jpg,00249.jpg,Europe
<Osiou_Gregoriou_monastery>,Osiou Gregoriou monastery,Greece,40.1793,24.2555,Athos-hagiou-gregoriou.jpg,View of the monastery from sea level.,https://upload.wikimedia.org/wikipedia/commons/f/fd/Athos-hagiou-gregoriou.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Athos-hagiou-gregoriou.jpg/250px-Athos-hagiou-gregoriou.jpg,,00249.jpg,00250.jpg,Europe
<Vázquez_de_Molina_Palace>,Vázquez de Molina Palace,Spain,38.00803611111111,-3.3684666666666665,Úbeda-Palacio de las Cadenas-20110919.jpg,Main façade,https://upload.wikimedia.org/wikipedia/commons/0/0f/%C3%9Abeda-Palacio_de_las_Cadenas-20110919.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/%C3%9Abeda-Palacio_de_las_Cadenas-20110919.jpg/250px-%C3%9Abeda-Palacio_de_las_Cadenas-20110919.jpg,"The Vazquez de Molina Palace, also known as the Palace of the Chains is a renaissance palace located in Vazquez de Molina Square in Úbeda (Jaén). It is  considered to be one of the best examples of the Renaissance architecture in Spain.",00250.jpg,00251.jpg,Europe
"<Santa_Caterina_del_Monte_di_Pietà,_Alcamo>",Santa Caterina del Monte di Pietà,Italy,37.980940000000004,12.96673,Chiesa di Santa Caterina (Alcamo).jpg,The façade,https://upload.wikimedia.org/wikipedia/commons/2/2a/Chiesa_di_Santa_Caterina_%28Alcamo%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Chiesa_di_Santa_Caterina_%28Alcamo%29.jpg/250px-Chiesa_di_Santa_Caterina_%28Alcamo%29.jpg,"This article is a translation of the article it:Ex Chiesa di Santa Caterina del Monte di Pietà in the Italian Wikipedia. Santa Caterina del Monte di Pietà (""Saint Catherine of the Mount of Piety"") was a Catholic church in Alcamo, in the  province of Trapani.",00251.jpg,00252.jpg,Europe
<Santo_Toribio_de_Liébana>,Santo Toribio de Liébana,Spain,43.15,-4.654,Santo-Toribio.jpg,"Santo Toribio de Liébana, Cantabria (Spain)",https://upload.wikimedia.org/wikipedia/commons/9/91/Santo-Toribio.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Santo-Toribio.jpg/250px-Santo-Toribio.jpg,"The Monastery of Santo Toribio de Liébana is a Roman Catholic monastery located in the district of Liébana, near Potes in Cantabria, Spain. Located in the Cantabrian Mountains in northern Spain, the monastery is one of the five places in Christianity that, together with Rome, Jerusalem, Santiago de Compostela and Caravaca de la Cruz, has the privilege of issuing perpetual indulgences.
The monastery was founded prior to the 6th century. According to tradition, the monastery venerates the largest piece of the Lignum Crucis discovered in Jerusalem by Saint Helena of Constantinople. Brought from the Church of the Holy Sepulcher by Saint Turibius of Astorga, the left arm of the True Cross is kept on a gilded silver reliquary. The monastery was initially dedicated to St. Martin of Tours but its name was changed in the 12th century.
On April 16, 1961, the Franciscan friars, Custodians of the Holy Places, were entrusted with the relic's safekeeping and with the promotion of the devotion to the Holy Cross.",00252.jpg,00253.jpg,Europe
"<San_Giovanni_Maggiore,_Naples>",San Giovanni Maggiore,Italy,40.845464,14.25552,SanGiovanniMaggioreNaples22.jpg,Façade of San Giovanni Maggiore.,https://upload.wikimedia.org/wikipedia/commons/1/18/SanGiovanniMaggioreNaples22.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/SanGiovanniMaggioreNaples22.jpg/250px-SanGiovanniMaggioreNaples22.jpg,"The Basilica of San Giovanni Maggiore is a church in Largo San Giovanni Maggiore in central Naples, Italy.

A 4th-century church at the site was likely erected sometime in the 4th century. There are a number of founding legends for the church. One is that emperor Constantine I founded the church in gratitude for the rescue of his daughter Costanza from a shipwreck. It may have been built or introduced into a pre-existing pagan temple dedicated to the cult of Hercules or Hadrian. One of the stones in the architrave is dated to 324. The church underwent numerous reconstructions, including in the 6th century. It was likely made into a Byzantine-style basilica during the era of Belisarius.
After an earthquake in 1635, the last reconstruction in 1656 led to the Baroque building by Dionisio Lazzari seen today. He designed the present cupola, completed in 1685. Further earthquakes in 1732 and 1805 required more reconstructions.

The 1870 earthquake devastated the church and knocked down the roof. For the restoration, Gennaro Aspreno Galante was unable reconstruct the former details. Almost razed in 1872, the local canon Giuseppe Perrella commissioned a neoclassical reconstruction, completed in 1887, from engineer George Tomlinson, with help by Errico Alvino and Federico Travaglini. A hundred years later, the roof again caved down, closing the church again for 42 years, until a restoration in 1978 unveiled the early-Christian apse, below the wooden choir dating from the 17th century. The church was long closed for restoration and architectural studies.",00253.jpg,00254.jpg,Europe
<Teatro_Español_(Madrid)>,Teatro Español,Spain,40.414916666666656,-3.6999,File:Teatro Español (Madrid) 01.jpg,Façade of Teatro Español facing Plaza de Santa Ana,https://upload.wikimedia.org/wikipedia/commons/e/ee/Teatro_Espa%C3%B1ol_%28Madrid%29_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Teatro_Espa%C3%B1ol_%28Madrid%29_01.jpg/250px-Teatro_Espa%C3%B1ol_%28Madrid%29_01.jpg,"Teatro Español (""Español Theatre"" – former Teatro del Príncipe and Corral del Príncipe) is a public theater administered by the Government of Madrid, Spain. The prime location was an open-air theater in medieval times where small venues and some theatrical pieces, which formed famous classical literature in later years, were staged. Its establishment was authorized by a decree of Philip II in 1565.The 18th century also marked the definitive consecration of Teatro del Príncipe, which had its own group of followers, the ""chorizos,"" in constant struggle with the ""polacos,"" who preferred the scenarios of the rival Teatro de la Cruz. By this time, Leandro Fernández de Moratín premiered La comedia nueva at Teatro del Príncipe. On 11 July 1802, the theater was engulfed by fire, to be re-opened five years later with the conclusion of the renovation work led by Juan de Villanueva.The current building, erected in Neoclassical style according to a design of Román Guerrero, was built between 1887 and 1895 under the direction of Natalio Grueso. In the foreground of the theater is Plaza de Santa Ana, built after the demolishion of a 16th-century Carmelite monastery. The names of famous theater personalities are engraved on the façade, among them the name of Federico García Lorca.",00254.jpg,00255.jpg,Europe
<Teatre_Nacional_de_Catalunya>,Teatre Nacional de Catalunya,Spain,41.399722222222216,2.186111111111111,050529 Barcelona 030.jpg,Teatre Nacional de Catalunya,https://upload.wikimedia.org/wikipedia/commons/3/3a/050529_Barcelona_030.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/050529_Barcelona_030.jpg/250px-050529_Barcelona_030.jpg,"Teatre Nacional de Catalunya (TNC; Catalan pronunciation: [teˈatɾə nəsi.uˈnal də kətəˈluɲə]; English: National Theatre of Catalonia) is a public regional theatre in Barcelona, Catalonia, Spain created by the Culture Department of the Catalan Government.
The building of the theatre took place from 8 November 1991 to 1996 by the Catalan postmodern architect Ricardo Bofill.On November 12, 1996 it opened with Àngels a Amèrica (Angels in America) by Tony Kushner, and directed by Josep Maria Flotats. The building, like the Royal National Theatre in the UK, contains three theatre spaces: Sala Gran, Sala Petita and Sala Tallers, showing many different types of productions mainly in the Catalan language. Its current artistic director is Sergi Belbel.",00255.jpg,00256.jpg,Europe
<Maximos_Mansion>,Maximos Mansion,Greece,37.97343611111111,23.740627777777767,Papandreou Papademos - Ceremony for the official handover - 11 November 2011 (7).jpg,A view of Maximus Megaron in 2011 (George Papandreou and Lucas Papademos),https://upload.wikimedia.org/wikipedia/commons/b/b1/Papandreou_Papademos_-_Ceremony_for_the_official_handover_-_11_November_2011_%287%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Papandreou_Papademos_-_Ceremony_for_the_official_handover_-_11_November_2011_%287%29.jpg/250px-Papandreou_Papademos_-_Ceremony_for_the_official_handover_-_11_November_2011_%287%29.jpg,"The Maximos Mansion (Greek: Μέγαρο Μαξίμου, Mégaro Maxímou) has been the official seat of the Prime Minister of Greece since 1982.  It is located in downtown Athens, Greece, near Syntagma Square.  The building houses the offices of the Head of the Greek Government, but it is not the residence of the Prime Minister.",00256.jpg,00257.jpg,Europe
<Princeton_University_Chapel>,Princeton University Chapel,United States,40.3488888888889,-74.6568888888889,Princeton University Chapel 2003.jpg,"The exterior of the Chapel seen from the southeast, with the Mather Sundial in the foreground",https://upload.wikimedia.org/wikipedia/commons/c/c4/Princeton_University_Chapel_2003.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Princeton_University_Chapel_2003.jpg/250px-Princeton_University_Chapel_2003.jpg,"The Princeton University Chapel is located on that university's main campus in Princeton, New Jersey, United States. It replaces an older chapel that burned down in 1920. Designed in 1921 by Ralph Adams Cram in his signature Collegiate Gothic style, it was built by the university between 1924 and 1928 at a cost of $2.3 million. Martin Luther King, Jr., delivered a sermon there in 1960. The chapel was rededicated in an interfaith ceremony in 2002 following a major two-year restoration.
Its size and design evoke a small cathedral of the English Middle Ages. The only university chapel of its size at the time it was built was King's College Chapel at the University of Cambridge. The foundation is poured concrete, and the superstructure is sandstone and limestone. The main sanctuary consists of a narthex, a gallery, a nave, two transepts joined by a crossing, and an elevated choir. The chapel's extensive iconography consists of stained glass, stonemasonry, and wood carvings. Among the stained glass are four ""great windows"", one facing each cardinal direction, and four ""Christian epic"" windows in the walls of the choir. The iconography was planned by Albert M. Friend, a faculty member in Princeton's Department of Art and Archaeology, with the goal of portraying, in one scholar's words, a ""synthesis between Christian faith and modern thought.""The chapel seats almost 2,000 people. A nondenominational chapel, it hosts weekly ecumenical Christian services and daily Catholic Masses. It also hosts several annual special events, such as baccalaureate services and commencements.",00257.jpg,00258.jpg,North America
<Castro_fortress>,Castro fortress,Spain,42.23219444444445,-8.727438888888889,CastroFortress.jpg,One of the walls of Fortress,https://upload.wikimedia.org/wikipedia/commons/0/0c/CastroFortress.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/CastroFortress.jpg/250px-CastroFortress.jpg,"The Fortress of O Castro is a hilltop fortress in Vigo, Spain built in 1665 during the Portuguese Restoration War in order to protect the city from the continuous raids by the British Royal Navy, allies of Portugal.
Built on the hill of the same name, the defensive system of the city consisted of the fortresses of O Castro and San Sebastián and the now disappeared city wall. The city wall had an irregular shape due to the orography of the city, it was constructed by the Engineer Colonel Fernando de Gourannanbergue and maestre de campo Diego Arias Taboada to link the two fortresses. Despite this effort to provide security to the city, documents from that time say that this defensive system was ineffective as it could not impede landings further along the coast.
After several attempts to improve the defenses of the city, Vigo was looted again by British navy on the 23-24 October 1702 during Battle of Vigo Bay at the War of the Spanish Succession.
In 1809, the fortress was occupied by the French army during Peninsular War; on 28 March that year the fortress was reconquered following an uprising by people of Vigo, because of the city was given the honorific title of ""the faithful, loyal and courageous city of Vigo"" the following year.
Nowadays the fortress is one of the preferred sites for people to take a walk in Vigo, because his beautiful gardens, open spaces, fonts and also the privileged views.",00258.jpg,00259.jpg,Europe
<Santissime_Stimmate_di_San_Francesco>,Santissime Stimmate di San Francesco,Italy,41.896388888888886,12.477777777777774,Eglise Santissime Stimmate di San Francesco.JPG,"Façade on via dei Cestari, seen from Largo di Torre Argentina",https://upload.wikimedia.org/wikipedia/commons/2/2b/Eglise_Santissime_Stimmate_di_San_Francesco.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Eglise_Santissime_Stimmate_di_San_Francesco.JPG/250px-Eglise_Santissime_Stimmate_di_San_Francesco.JPG,"The Ss. Stimmate di San Francesco (""Church of the Holy Stigmata of St. Francis"") is a church in central Rome, Italy, in the Rione Pigna, sited where previously there was a church called Ss. Quaranta Martiri de Calcarario. It is located on via dei Cestari, near corner with Corso Vittorio Emanuele II and across the street and diagonal from the Largo di Torre Argentina.
A first church in the place was consecrated in 1297. In 1597 the land was given by Pope Clement VIII to the Confraternita delle Ss.Stimmate; the construction a new building was completed in 1714, on designs by Giovanni Battista Contini.",00259.jpg,00260.jpg,Europe
<Orihuela_Cathedral>,Orihuela Cathedral,Spain,38.08583333333333,-0.9458333333333332,"Catedral d'Oriola, porta de les Cadenes.JPG",Main façade.,https://upload.wikimedia.org/wikipedia/commons/1/17/Catedral_d%27Oriola%2C_porta_de_les_Cadenes.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Catedral_d%27Oriola%2C_porta_de_les_Cadenes.JPG/250px-Catedral_d%27Oriola%2C_porta_de_les_Cadenes.JPG,"Orihuela Cathedral (Catedral de Orihuela) is the main Roman Catholic church of Orihuela, Valencian Community, southern Spain.",00260.jpg,00261.jpg,Europe
"<Old_Parliament_House,_Athens>",Old Parliament House,Greece,37.9775,23.732777777777766,Παλιά Βουλή των Ελλήνων 9737.jpg,Main entrance,https://upload.wikimedia.org/wikipedia/commons/8/88/%CE%A0%CE%B1%CE%BB%CE%B9%CE%AC_%CE%92%CE%BF%CF%85%CE%BB%CE%AE_%CF%84%CF%89%CE%BD_%CE%95%CE%BB%CE%BB%CE%AE%CE%BD%CF%89%CE%BD_9737.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/%CE%A0%CE%B1%CE%BB%CE%B9%CE%AC_%CE%92%CE%BF%CF%85%CE%BB%CE%AE_%CF%84%CF%89%CE%BD_%CE%95%CE%BB%CE%BB%CE%AE%CE%BD%CF%89%CE%BD_9737.jpg/250px-%CE%A0%CE%B1%CE%BB%CE%B9%CE%AC_%CE%92%CE%BF%CF%85%CE%BB%CE%AE_%CF%84%CF%89%CE%BD_%CE%95%CE%BB%CE%BB%CE%AE%CE%BD%CF%89%CE%BD_9737.jpg,"The Old Parliament House (Greek: Μέγαρο της Παλαιάς Βουλή, Paleá Voulí) at Stadiou Street in Athens, housed the Greek Parliament between 1875 and 1935. It now houses the country's National Historical Museum.",00261.jpg,00262.jpg,Europe
<Ostia_Synagogue>,Ostia Synagogue,Italy,41.748888888888885,12.288611111111116,Ostia Synagogue Interior.jpg,The interior of the ruins of the synagogue,https://upload.wikimedia.org/wikipedia/commons/3/3f/Ostia_Synagogue_Interior.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Ostia_Synagogue_Interior.jpg/250px-Ostia_Synagogue_Interior.jpg,"The Ostia Synagogue is an ancient synagogue located in ancient Ostia, the seaport of Imperial Rome. It is one of the oldest synagogues in the world, the oldest synagogue in Europe and the oldest mainstream Jewish synagogue yet uncovered outside Israel.  The synagogue building dates from the reign of Claudius (41-54 AD) and continued in use as a synagogue into the 5th century AD.There is a scholarly debate about the status of the synagogue building in the 1st century AD, with some maintaining that the building began as a house only later converted to use as a synagogue, and others arguing that it was in use as a synagogue from the 1st century.In its earliest form, the synagogue featured a main hall with benches along three walls; a propylaeum or monumental gateway featuring four marble columns; and a triclinium or dining room with couches along three walls.  There was a water well and basin near the entryway for ritual washings. The main door of the synagogue faces the southeast, towards Jerusalem.An aedicula, to serve as a Torah Ark, was added  in the 4th century AD. A donor inscription implies that it replaced an earlier wooden platform donated in the 2nd century AD, which itself had been replaced by a newer Ark donated by one Mindus Faustus in the 3rd century AD.",00262.jpg,00263.jpg,Europe
<Munkeby_Abbey>,Munkeby Abbey,Norway,63.7304,11.3855,Munkeby kloster okkenhaug.JPG,View of the ruins,https://upload.wikimedia.org/wikipedia/commons/6/64/Munkeby_kloster_okkenhaug.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Munkeby_kloster_okkenhaug.JPG/250px-Munkeby_kloster_okkenhaug.JPG,"Munkeby Abbey (Norwegian: Munkeby kloster) was a Cistercian monastery near the village of Okkenhaug in the municipality of Levanger in Trøndelag county, Norway.  It was located about 5 kilometres (3.1 mi) east of the town of Levanger. The name ""Munkeby"" in Norwegian means Place of the Monks. It was closed during the Protestant Reformation. Today the former abbey is the sight of medieval ruins  (Munkeby klosterruin) which are managed by the Society for the Preservation of Ancient Norwegian Monuments (Fortidsminneforeningen).",00263.jpg,00264.jpg,Europe
<Victoria_School_(Saskatoon)>,Victoria School,Canada,52.12944444444447,-106.64083333333332,Little Stone Schoolhouse.jpg,Original Victoria School,https://upload.wikimedia.org/wikipedia/commons/3/33/Little_Stone_Schoolhouse.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Little_Stone_Schoolhouse.jpg/250px-Little_Stone_Schoolhouse.jpg,"Victoria School is the name given to three public schools in Saskatoon, Saskatchewan, Canada, one of which was the first permanent school constructed in the city.",00264.jpg,00265.jpg,North America
<Castellana_81>,Castellana 81,Spain,40.44777777777777,-3.6919444444444447,Torre del Banco de Bilbao 15.jpg,Facade,https://upload.wikimedia.org/wikipedia/commons/0/08/Torre_del_Banco_de_Bilbao_15.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Torre_del_Banco_de_Bilbao_15.jpg/250px-Torre_del_Banco_de_Bilbao_15.jpg,"The Castellana 81 (previously known as Torre BBVA, or, in English, BBVA Tower) is a 107m skyscraper in Madrid, Spain, within the AZCA financial district, and is currently the company's Madrid HQ.  It was designed by the Spanish architect Francisco Javier Sáenz de Oiza, who won the private tender in 1971, convoked by the Banco de Bilbao, nowadays BBVA. It was built between 1979 and 1981.
It is one of the most important architectural landmarks of Madrid, with its striking ocher color, more intense as the time passes due to the oxidation of its facade steel. It has a rectangular floor (1,200 m2 per floor) with round corners, and the facade is made of continuous glass and steel, allowing exterior views from every point. The South, East and West facades also have steel sunshades in every floor, contributing to its characteristic look.

The building is supported on two concrete cores which also hold the utilities and lift shafts. Around them, the office area is a clear working space without divisions. The building has three staircases connecting every floor plus 14 elevators (divided by vertical zones as well as by uses: public, service, board-of-directors exclusive).
The foundation had to be designed having in mind that the underground commuter rail passes right through the lowest basement, having the building ""ride"" the tunnel. The inner core supports, at regular intervals, six prestressed concrete floor platforms, which in turn support the five steel structure floors above each of them.
The building has 28 working floors, with the five top ones dedicated to the company Board of Directors, containing the cabinet meeting room, many other conference and meeting areas, a private restaurant and relax zones. The first basement also holds the BBVA Auditorium and a public exposition space. There are four main utility floors: Basement 4 and Technical Floors 1 through 3 (located over floors 11, 20 and 28 respectively); The underground parking is located on basements 1, 2 and 3.
In 2007 the bank sold it to the real estate company Gmp, although it still occupies the building.",00265.jpg,00266.jpg,Europe
"<Saint_Mary_Immaculate,_Brugherio>",Saint Mary Immaculate,Italy,45.54164,9.312610000000001,CHIESA DI SANTA MARIA IMMACOLATA.JPG,Exterior view of the church,https://upload.wikimedia.org/wikipedia/commons/1/14/CHIESA_DI_SANTA_MARIA_IMMACOLATA.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/CHIESA_DI_SANTA_MARIA_IMMACOLATA.JPG/250px-CHIESA_DI_SANTA_MARIA_IMMACOLATA.JPG,"The church of Saint Mary Immaculate is a church that is annexed to Cascina Increa, next to the entrance of Villa Tizzoni Ottolini in Brugherio. The church has undergone renovations, however, like the farmhouse to which it is attached, has maintained its original architecture. Increa, the area where the church is located, formerly belonged to the municipality of Cernusco Asinario (now Cernusco sul Naviglio); it became part of the parish of Saint Bartholomew in 1578 and was subsequently annexed to the municipality of Brugherio in 1866.",00266.jpg,00267.jpg,Europe
<Cathedral_of_the_Savior_of_Zaragoza>,Cathedral of the Savior of Zaragoza,Spain,41.65456,-0.87585,La Seo de noche.JPG,La Seo at night,https://upload.wikimedia.org/wikipedia/commons/4/4c/La_Seo_de_noche.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/La_Seo_de_noche.JPG/250px-La_Seo_de_noche.JPG,"The Cathedral of the Savior (Spanish: Catedral del Salvador) or La Seo de Zaragoza is a Roman Catholic cathedral in Zaragoza, in Aragon, Spain. It is part of the World Heritage Site Mudéjar Architecture of Aragon.
The cathedral is located on the Plaza de la Seo and is commonly known as La Seo (Aragonese for ""see"") to distinguish it from the nearby El Pilar, whose name (pillar) is a reference to an apparition of Mary in Zaragoza (also known as Saragossa). They both share co-cathedral status in metropolitan Zaragoza.",00267.jpg,00268.jpg,Europe
